Site4,Year,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow/Ice Depth,Full Date
HOU,2012,96,79,87.5,0,22.5,0,0,0,8/14/12
HOU,2012,95,77,86,0,21,0,0,0,8/15/12
HOU,2012,96,79,87.5,0,22.5,0,0,0,8/16/12
HOU,2012,95,79,87,0,22,1.00E-04,0,0,8/17/12
HOU,2012,94,78,86,0,21,0.1,0,0,8/18/12
HOU,2012,88,74,81,0,16,1.68,0,0,8/19/12
HOU,2012,95,74,84.5,0,19.5,0,0,0,8/20/12
HOU,2012,92,77,84.5,0,19.5,1.00E-04,0,0,8/21/12
HOU,2012,90,78,84,0,19,0,0,0,8/22/12
HOU,2012,90,77,83.5,0,18.5,1.00E-04,0,0,8/23/12
HOU,2012,87,77,82,0,17,0.11,0,0,8/24/12
HOU,2012,89,77,83,0,18,0.65,0,0,8/25/12
HOU,2012,91,76,83.5,0,18.5,0.03,0,0,8/26/12
HOU,2012,96,75,85.5,0,20.5,0,0,0,8/27/12
HOU,2012,97,80,88.5,0,23.5,0,0,0,8/28/12
HOU,2012,97,82,89.5,0,24.5,0,0,0,8/29/12
HOU,2012,99,80,89.5,0,24.5,0,0,0,8/30/12
HOU,2012,96,82,89,0,24,1.00E-04,0,0,8/31/12
HOU,2012,91,76,83.5,0,18.5,1.17,0,0,9/1/12
HOU,2012,94,77,85.5,0,20.5,0,0,0,9/2/12
HOU,2012,94,77,85.5,0,20.5,0,0,0,9/3/12
HOU,2012,94,75,84.5,0,19.5,0,0,0,9/4/12
HOU,2012,95,77,86,0,21,0,0,0,9/5/12
HOU,2012,95,76,85.5,0,20.5,0,0,0,9/6/12
HOU,2012,95,75,85,0,20,0,0,0,9/7/12
HOU,2012,89,73,81,0,16,0,0,0,9/8/12
HOU,2012,88,68,78,0,13,0,0,0,9/9/12
HOU,2012,87,67,77,0,12,0,0,0,9/10/12
HOU,2012,88,67,77.5,0,12.5,1.00E-04,0,0,9/11/12
HOU,2012,88,76,82,0,17,0.15,0,0,9/12/12
HOU,2012,90,73,81.5,0,16.5,1.00E-04,0,0,9/13/12
HOU,2012,86,73,79.5,0,14.5,0.76,0,0,9/14/12
HOU,2012,89,70,79.5,0,14.5,0.67,0,0,9/15/12
HOU,2012,87,71,79,0,14,0.01,0,0,9/16/12
HOU,2012,82,67,74.5,0,9.5,0.28,0,0,9/17/12
HOU,2012,88,68,78,0,13,0,0,0,9/18/12
HOU,2012,84,67,75.5,0,10.5,0,0,0,9/19/12
HOU,2012,86,63,74.5,0,9.5,0,0,0,9/20/12
HOU,2012,86,61,73.5,0,8.5,0,0,0,9/21/12
HOU,2012,90,69,79.5,0,14.5,0,0,0,9/22/12
HOU,2012,89,67,78,0,13,0,0,0,9/23/12
HOU,2012,89,66,77.5,0,12.5,0,0,0,9/24/12
HOU,2012,88,69,78.5,0,13.5,0,0,0,9/25/12
HOU,2012,89,73,81,0,16,0,0,0,9/26/12
HOU,2012,87,71,79,0,14,0,0,0,9/27/12
HOU,2012,87,72,79.5,0,14.5,0.04,0,0,9/28/12
HOU,2012,77,68,72.5,0,7.5,0.9,0,0,9/29/12
HOU,2012,73,63,68,0,3,1.00E-04,0,0,9/30/12
HOU,2012,82,56,69,0,4,0,0,0,10/1/12
HOU,2012,82,61,71.5,0,6.5,0,0,0,10/2/12
HOU,2012,83,58,70.5,0,5.5,0,0,0,10/3/12
HOU,2012,86,65,75.5,0,10.5,0,0,0,10/4/12
HOU,2012,86,67,76.5,0,11.5,0,0,0,10/5/12
HOU,2012,84,62,73,0,8,0,0,0,10/6/12
HOU,2012,69,53,61,4,0,0,0,0,10/7/12
HOU,2012,70,54,62,3,0,1.00E-04,0,0,10/8/12
HOU,2012,82,60,71,0,6,0,0,0,10/9/12
HOU,2012,86,65,75.5,0,10.5,0,0,0,10/10/12
HOU,2012,86,71,78.5,0,13.5,0,0,0,10/11/12
HOU,2012,87,70,78.5,0,13.5,0,0,0,10/12/12
HOU,2012,86,68,77,0,12,0,0,0,10/13/12
HOU,2012,88,71,79.5,0,14.5,1.00E-04,0,0,10/14/12
HOU,2012,80,61,70.5,0,5.5,0,0,0,10/15/12
HOU,2012,79,59,69,0,4,0.7,0,0,10/16/12
HOU,2012,87,61,74,0,9,0,0,0,10/17/12
HOU,2012,79,65,72,0,7,0,0,0,10/18/12
HOU,2012,82,56,69,0,4,0,0,0,10/19/12
HOU,2012,83,53,68,0,3,0,0,0,10/20/12
HOU,2012,85,66,75.5,0,10.5,0,0,0,10/21/12
HOU,2012,86,71,78.5,0,13.5,0,0,0,10/22/12
HOU,2012,86,65,75.5,0,10.5,0,0,0,10/23/12
HOU,2012,85,65,75,0,10,0,0,0,10/24/12
HOU,2012,87,70,78.5,0,13.5,0,0,0,10/25/12
HOU,2012,71,53,62,3,0,0,0,0,10/26/12
HOU,2012,65,49,57,8,0,0,0,0,10/27/12
HOU,2012,67,44,55.5,9.5,0,0,0,0,10/28/12
HOU,2012,69,45,57,8,0,0,0,0,10/29/12
HOU,2012,75,45,60,5,0,0,0,0,10/30/12
HOU,2012,83,55,69,0,4,0,0,0,10/31/12
HOU,2012,88,58,73,0,8,0,0,0,11/1/12
HOU,2012,87,64,75.5,0,10.5,0,0,0,11/2/12
HOU,2012,86,64,75,0,10,1.00E-04,0,0,11/3/12
HOU,2012,82,63,72.5,0,7.5,0.31,0,0,11/4/12
HOU,2012,86,62,74,0,9,0.01,0,0,11/5/12
HOU,2012,76,55,65.5,0,0.5,0,0,0,11/6/12
HOU,2012,81,52,66.5,0,1.5,0,0,0,11/7/12
HOU,2012,81,57,69,0,4,0,0,0,11/8/12
HOU,2012,82,63,72.5,0,7.5,0,0,0,11/9/12
HOU,2012,84,63,73.5,0,8.5,0,0,0,11/10/12
HOU,2012,84,61,72.5,0,7.5,1.00E-04,0,0,11/11/12
HOU,2012,69,52,60.5,4.5,0,0.04,0,0,11/12/12
HOU,2012,61,44,52.5,12.5,0,0,0,0,11/13/12
HOU,2012,65,46,55.5,9.5,0,0,0,0,11/14/12
HOU,2012,69,44,56.5,8.5,0,0,0,0,11/15/12
HOU,2012,68,46,57,8,0,0,0,0,11/16/12
HOU,2012,70,43,56.5,8.5,0,0,0,0,11/17/12
HOU,2012,72,45,58.5,6.5,0,0,0,0,11/18/12
HOU,2012,76,50,63,2,0,0,0,0,11/19/12
HOU,2012,80,53,66.5,0,1.5,0,0,0,11/20/12
HOU,2012,82,54,68,0,3,0,0,0,11/21/12
HOU,2012,78,53,65.5,0,0.5,0,0,0,11/22/12
HOU,2012,78,60,69,0,4,0.19,0,0,11/23/12
HOU,2012,65,47,56,9,0,0,0,0,11/24/12
HOU,2012,76,43,59.5,5.5,0,0,0,0,11/25/12
HOU,2012,84,62,73,0,8,1.00E-04,0,0,11/26/12
HOU,2012,66,50,58,7,0,0.12,0,0,11/27/12
HOU,2012,68,43,55.5,9.5,0,0,0,0,11/28/12
HOU,2012,70,45,57.5,7.5,0,0,0,0,11/29/12
HOU,2012,78,61,69.5,0,4.5,0.13,0,0,11/30/12
HOU,2012,83,65,74,0,9,1.00E-04,0,0,12/1/12
HOU,2012,84,62,73,0,8,0,0,0,12/2/12
HOU,2012,83,68,75.5,0,10.5,0.07,0,0,12/3/12
HOU,2012,82,63,72.5,0,7.5,0.72,0,0,12/4/12
HOU,2012,67,58,62.5,2.5,0,0,0,0,12/5/12
HOU,2012,70,58,64,1,0,0,0,0,12/6/12
HOU,2012,81,58,69.5,0,4.5,0,0,0,12/7/12
HOU,2012,83,64,73.5,0,8.5,0.03,0,0,12/8/12
HOU,2012,81,62,71.5,0,6.5,0,0,0,12/9/12
HOU,2012,72,41,56.5,8.5,0,0.82,0,0,12/10/12
HOU,2012,56,35,45.5,19.5,0,0,0,0,12/11/12
HOU,2012,61,37,49,16,0,0,0,0,12/12/12
HOU,2012,62,38,50,15,0,0,0,0,12/13/12
HOU,2012,70,56,63,2,0,0,0,0,12/14/12
HOU,2012,80,69,74.5,0,9.5,1.00E-04,0,0,12/15/12
HOU,2012,74,63,68.5,0,3.5,1.8,0,0,12/16/12
HOU,2012,72,49,60.5,4.5,0,0,0,0,12/17/12
HOU,2012,81,47,64,1,0,0,0,0,12/18/12
HOU,2012,81,65,73,0,8,1.00E-04,0,0,12/19/12
HOU,2012,75,44,59.5,5.5,0,0.22,0,0,12/20/12
HOU,2012,61,34,47.5,17.5,0,0,0,0,12/21/12
HOU,2012,69,36,52.5,12.5,0,0,0,0,12/22/12
HOU,2012,76,64,70,0,5,1.00E-04,0,0,12/23/12
HOU,2012,77,61,69,0,4,1.00E-04,0,0,12/24/12
HOU,2012,79,36,57.5,7.5,0,0.25,0,0,12/25/12
HOU,2012,49,35,42,23,0,0,0,0,12/26/12
HOU,2012,58,36,47,18,0,0.27,0,0,12/27/12
HOU,2012,63,44,53.5,11.5,0,0.49,0,0,12/28/12
HOU,2012,49,36,42.5,22.5,0,0,0,0,12/29/12
HOU,2012,52,35,43.5,21.5,0,0,0,,12/30/12
HOU,2012,69,50,59.5,5.5,0,1.05,0,,12/31/12
HOU,2013,69,47,58,7,0,0.04,0,0,1/1/13
HOU,2013,47,43,45,20,0,0.01,0,0,1/2/13
HOU,2013,56,40,48,17,0,1.00E-04,0,0,1/3/13
HOU,2013,50,45,47.5,17.5,0,1.00E-04,0,0,1/4/13
HOU,2013,48,44,46,19,0,0.72,0,0,1/5/13
HOU,2013,60,43,51.5,13.5,0,0,0,0,1/6/13
HOU,2013,56,38,47,18,0,0,0,0,1/7/13
HOU,2013,63,52,57.5,7.5,0,0.83,0,0,1/8/13
HOU,2013,68,61,64.5,0.5,0,1.15,0,0,1/9/13
HOU,2013,70,53,61.5,3.5,0,0.09,0,0,1/10/13
HOU,2013,72,47,59.5,5.5,0,0.01,0,0,1/11/13
HOU,2013,75,65,70,0,5,1.00E-04,0,0,1/12/13
HOU,2013,73,44,58.5,6.5,0,0.16,0,0,1/13/13
HOU,2013,49,42,45.5,19.5,0,0.01,0,0,1/14/13
HOU,2013,44,38,41,24,0,0.01,0,0,1/15/13
HOU,2013,53,34,43.5,21.5,0,0,0,0,1/16/13
HOU,2013,63,31,47,18,0,0,0,0,1/17/13
HOU,2013,60,38,49,16,0,0,0,0,1/18/13
HOU,2013,67,38,52.5,12.5,0,0,0,0,1/19/13
HOU,2013,70,44,57,8,0,0,0,0,1/20/13
HOU,2013,71,45,58,7,0,0,0,0,1/21/13
HOU,2013,70,47,58.5,6.5,0,0,0,0,1/22/13
HOU,2013,75,47,61,4,0,0,0,0,1/23/13
HOU,2013,80,58,69,0,4,0,0,0,1/24/13
HOU,2013,79,56,67.5,0,2.5,0,0,0,1/25/13
HOU,2013,78,61,69.5,0,4.5,0,0,0,1/26/13
HOU,2013,77,60,68.5,0,3.5,0.01,0,0,1/27/13
HOU,2013,79,70,74.5,0,9.5,0,0,0,1/28/13
HOU,2013,75,61,68,0,3,0.09,0,0,1/29/13
HOU,2013,63,43,53,12,0,0,0,0,1/30/13
HOU,2013,67,37,52,13,0,0,0,0,1/31/13
HOU,2013,70,47,58.5,6.5,0,0,0,0,2/1/13
HOU,2013,77,48,62.5,2.5,0,0,0,0,2/2/13
HOU,2013,71,51,61,4,0,0,0,0,2/3/13
HOU,2013,73,56,64.5,0.5,0,0.08,0,0,2/4/13
HOU,2013,79,62,70.5,0,5.5,1.00E-04,0,0,2/5/13
HOU,2013,67,60,63.5,1.5,0,0.72,0,0,2/6/13
HOU,2013,71,55,63,2,0,0,0,0,2/7/13
HOU,2013,71,55,63,2,0,0,0,0,2/8/13
HOU,2013,70,54,62,3,0,0,0,0,2/9/13
HOU,2013,75,60,67.5,0,2.5,0.08,0,0,2/10/13
HOU,2013,64,55,59.5,5.5,0,0.02,0,0,2/11/13
HOU,2013,66,56,61,4,0,0.03,0,0,2/12/13
HOU,2013,62,47,54.5,10.5,0,1.00E-04,0,0,2/13/13
HOU,2013,67,39,53,12,0,0,0,0,2/14/13
HOU,2013,69,43,56,9,0,1.00E-04,0,0,2/15/13
HOU,2013,62,40,51,14,0,0,0,0,2/16/13
HOU,2013,71,43,57,8,0,0,0,0,2/17/13
HOU,2013,74,56,65,0,0,0.45,0,0,2/18/13
HOU,2013,68,51,59.5,5.5,0,0,0,0,2/19/13
HOU,2013,63,54,58.5,6.5,0,0.11,0,0,2/20/13
HOU,2013,77,58,67.5,0,2.5,0.14,0,,2/21/13
HOU,2013,71,56,63.5,1.5,0,0,0,0,2/22/13
HOU,2013,70,51,60.5,4.5,0,0,0,0,2/23/13
HOU,2013,67,48,57.5,7.5,0,0,0,0,2/24/13
HOU,2013,77,50,63.5,1.5,0,1.00E-04,0,0,2/25/13
HOU,2013,65,46,55.5,9.5,0,0,0,0,2/26/13
HOU,2013,73,46,59.5,5.5,0,0,0,0,2/27/13
HOU,2013,58,45,51.5,13.5,0,0,0,0,2/28/13
HOU,2013,66,38,52,13,0,0,0,0,3/1/13
HOU,2013,58,40,49,16,0,0,0,0,3/2/13
HOU,2013,67,35,51,14,0,0,0,0,3/3/13
HOU,2013,79,57,68,0,3,0,0,0,3/4/13
HOU,2013,70,52,61,4,0,1.00E-04,0,0,3/5/13
HOU,2013,68,43,55.5,9.5,0,0,0,0,3/6/13
HOU,2013,68,43,55.5,9.5,0,0,0,0,3/7/13
HOU,2013,70,55,62.5,2.5,0,0,0,0,3/8/13
HOU,2013,75,62,68.5,0,3.5,1.00E-04,0,0,3/9/13
HOU,2013,69,53,61,4,0,0.43,0,0,3/10/13
HOU,2013,63,44,53.5,11.5,0,0,0,0,3/11/13
HOU,2013,72,39,55.5,9.5,0,0,0,,3/12/13
HOU,2013,73,48,60.5,4.5,0,0,0,,3/13/13
HOU,2013,73,47,60,5,0,0,0,,3/14/13
HOU,2013,79,49,64,1,0,0,0,,3/15/13
HOU,2013,80,57,68.5,0,3.5,0,0,,3/16/13
HOU,2013,80,62,71,0,6,0,0,0,3/17/13
HOU,2013,89,69,79,0,14,0,0,0,3/18/13
HOU,2013,78,63,70.5,0,5.5,0,0,0,3/19/13
HOU,2013,77,57,67,0,2,0.11,0,0,3/20/13
HOU,2013,73,54,63.5,1.5,0,0,0,0,3/21/13
HOU,2013,83,67,75,0,10,0,0,0,3/22/13
HOU,2013,73,63,68,0,3,1.00E-04,0,0,3/23/13
HOU,2013,68,49,58.5,6.5,0,0,0,0,3/24/13
HOU,2013,62,42,52,13,0,0,0,0,3/25/13
HOU,2013,64,42,53,12,0,0,0,0,3/26/13
HOU,2013,69,40,54.5,10.5,0,0,0,0,3/27/13
HOU,2013,72,57,64.5,0.5,0,0,0,,3/28/13
HOU,2013,76,59,67.5,0,2.5,0.02,0,0,3/29/13
HOU,2013,80,64,72,0,7,0,0,0,3/30/13
HOU,2013,86,62,74,0,9,0.62,0,0,3/31/13
HOU,2013,79,61,70,0,5,1.00E-04,0,0,4/1/13
HOU,2013,73,63,68,0,3,1.56,0,0,4/2/13
HOU,2013,70,53,61.5,3.5,0,0.12,0,0,4/3/13
HOU,2013,58,52,55,10,0,1.00E-04,0,0,4/4/13
HOU,2013,71,47,59,6,0,0,0,0,4/5/13
HOU,2013,74,51,62.5,2.5,0,0,0,0,4/6/13
HOU,2013,78,61,69.5,0,4.5,0,0,0,4/7/13
HOU,2013,79,66,72.5,0,7.5,0,0,0,4/8/13
HOU,2013,81,69,75,0,10,0,0,0,4/9/13
HOU,2013,81,48,64.5,0.5,0,0.39,0,0,4/10/13
HOU,2013,71,44,57.5,7.5,0,0.99,0,0,4/11/13
HOU,2013,78,48,63,2,0,0,0,0,4/12/13
HOU,2013,75,52,63.5,1.5,0,0,0,0,4/13/13
HOU,2013,83,58,70.5,0,5.5,0,0,0,4/14/13
HOU,2013,79,68,73.5,0,8.5,0,0,0,4/15/13
HOU,2013,81,70,75.5,0,10.5,0,0,0,4/16/13
HOU,2013,77,72,74.5,0,9.5,1.00E-04,0,0,4/17/13
HOU,2013,77,54,65.5,0,0.5,0.19,0,0,4/18/13
HOU,2013,68,48,58,7,0,0,0,0,4/19/13
HOU,2013,67,43,55,10,0,0,0,0,4/20/13
HOU,2013,73,54,63.5,1.5,0,0,0,0,4/21/13
HOU,2013,78,55,66.5,0,1.5,0,0,0,4/22/13
HOU,2013,81,58,69.5,0,4.5,0,0,0,4/23/13
HOU,2013,73,50,61.5,3.5,0,1.00E-04,0,0,4/24/13
HOU,2013,74,57,65.5,0,0.5,0,0,0,4/25/13
HOU,2013,82,67,74.5,0,9.5,1.00E-04,0,0,4/26/13
HOU,2013,75,64,69.5,0,4.5,6.06,0,0,4/27/13
HOU,2013,80,64,72,0,7,0.26,0,0,4/28/13
HOU,2013,82,64,73,0,8,1.00E-04,0,0,4/29/13
HOU,2013,82,66,74,0,9,0,0,0,4/30/13
HOU,2013,83,67,75,0,10,0,0,0,5/1/13
HOU,2013,77,52,64.5,0.5,0,0.15,0,0,5/2/13
HOU,2013,69,49,59,6,0,0,0,0,5/3/13
HOU,2013,80,46,63,2,0,0,0,0,5/4/13
HOU,2013,73,55,64,1,0,0,0,0,5/5/13
HOU,2013,77,51,64,1,0,0,0,0,5/6/13
HOU,2013,85,59,72,0,7,0,0,0,5/7/13
HOU,2013,82,61,71.5,0,6.5,0,0,0,5/8/13
HOU,2013,78,70,74,0,9,0.02,0,0,5/9/13
HOU,2013,78,65,71.5,0,6.5,2.65,0,0,5/10/13
HOU,2013,86,63,74.5,0,9.5,0,0,0,5/11/13
HOU,2013,81,65,73,0,8,0,0,0,5/12/13
HOU,2013,80,60,70,0,5,0,0,0,5/13/13
HOU,2013,81,60,70.5,0,5.5,0,0,0,5/14/13
HOU,2013,80,67,73.5,0,8.5,0.13,0,0,5/15/13
HOU,2013,83,71,77,0,12,1.00E-04,0,0,5/16/13
HOU,2013,87,73,80,0,15,0,0,0,5/17/13
HOU,2013,89,74,81.5,0,16.5,0,0,0,5/18/13
HOU,2013,88,75,81.5,0,16.5,0,0,0,5/19/13
HOU,2013,87,77,82,0,17,1.00E-04,0,0,5/20/13
HOU,2013,87,76,81.5,0,16.5,1.00E-04,0,0,5/21/13
HOU,2013,89,73,81,0,16,0,0,0,5/22/13
HOU,2013,89,73,81,0,16,0,0,0,5/23/13
HOU,2013,88,75,81.5,0,16.5,0,0,0,5/24/13
HOU,2013,86,73,79.5,0,14.5,0,0,0,5/25/13
HOU,2013,88,75,81.5,0,16.5,0,0,0,5/26/13
HOU,2013,87,72,79.5,0,14.5,0,0,0,5/27/13
HOU,2013,87,75,81,0,16,1.00E-04,0,0,5/28/13
HOU,2013,86,76,81,0,16,0,0,0,5/29/13
HOU,2013,88,76,82,0,17,0.01,0,0,5/30/13
HOU,2013,91,79,85,0,20,1.00E-04,0,0,5/31/13
HOU,2013,92,78,85,0,20,0,0,0,6/1/13
HOU,2013,86,70,78,0,13,0.18,0,0,6/2/13
HOU,2013,91,70,80.5,0,15.5,0,0,0,6/3/13
HOU,2013,92,71,81.5,0,16.5,0,0,0,6/4/13
HOU,2013,93,72,82.5,0,17.5,0,0,0,6/5/13
HOU,2013,95,73,84,0,19,0.51,0,0,6/6/13
HOU,2013,90,71,80.5,0,15.5,0,0,0,6/7/13
HOU,2013,91,71,81,0,16,0.02,0,0,6/8/13
HOU,2013,89,74,81.5,0,16.5,0.09,0,0,6/9/13
HOU,2013,92,71,81.5,0,16.5,1.00E-04,0,0,6/10/13
HOU,2013,92,75,83.5,0,18.5,0.14,0,0,6/11/13
HOU,2013,93,76,84.5,0,19.5,0,0,0,6/12/13
HOU,2013,96,77,86.5,0,21.5,0,0,0,6/13/13
HOU,2013,96,76,86,0,21,0,0,0,6/14/13
HOU,2013,93,79,86,0,21,0,0,0,6/15/13
HOU,2013,96,75,85.5,0,20.5,0,0,0,6/16/13
HOU,2013,95,76,85.5,0,20.5,0,0,0,6/17/13
HOU,2013,95,75,85,0,20,0.26,0,0,6/18/13
HOU,2013,95,76,85.5,0,20.5,0.07,0,0,6/19/13
HOU,2013,94,77,85.5,0,20.5,0,0,0,6/20/13
HOU,2013,95,76,85.5,0,20.5,0,0,0,6/21/13
HOU,2013,95,76,85.5,0,20.5,0,0,0,6/22/13
HOU,2013,95,77,86,0,21,0,0,0,6/23/13
HOU,2013,94,77,85.5,0,20.5,0.09,0,0,6/24/13
HOU,2013,95,79,87,0,22,1.00E-04,0,0,6/25/13
HOU,2013,97,78,87.5,0,22.5,0,0,0,6/26/13
HOU,2013,98,77,87.5,0,22.5,0,0,0,6/27/13
HOU,2013,100,76,88,0,23,0,0,0,6/28/13
HOU,2013,105,79,92,0,27,0,0,0,6/29/13
HOU,2013,99,79,89,0,24,0,0,0,6/30/13
HOU,2013,92,75,83.5,0,18.5,0,0,0,7/1/13
HOU,2013,94,74,84,0,19,0,0,,7/2/13
HOU,2013,94,74,84,0,19,0,0,0,7/3/13
HOU,2013,94,73,83.5,0,18.5,0,0,0,7/4/13
HOU,2013,96,74,85,0,20,0,0,0,7/5/13
HOU,2013,94,78,86,0,21,0,0,0,7/6/13
HOU,2013,91,79,85,0,20,0,0,0,7/7/13
HOU,2013,92,77,84.5,0,19.5,1.00E-04,0,0,7/8/13
HOU,2013,96,76,86,0,21,0,0,0,7/9/13
HOU,2013,96,77,86.5,0,21.5,0,0,0,7/10/13
HOU,2013,97,76,86.5,0,21.5,0,0,0,7/11/13
HOU,2013,97,79,88,0,23,0,0,0,7/12/13
HOU,2013,101,77,89,0,24,0.15,0,0,7/13/13
HOU,2013,91,79,85,0,20,1.00E-04,0,0,7/14/13
HOU,2013,90,75,82.5,0,17.5,0.33,0,0,7/15/13
HOU,2013,90,75,82.5,0,17.5,0.08,0,0,7/16/13
HOU,2013,85,71,78,0,13,0.43,0,0,7/17/13
HOU,2013,93,75,84,0,19,0,0,0,7/18/13
HOU,2013,91,76,83.5,0,18.5,0.03,0,0,7/19/13
HOU,2013,90,75,82.5,0,17.5,0.06,0,0,7/20/13
HOU,2013,88,75,81.5,0,16.5,0.21,0,0,7/21/13
HOU,2013,95,72,83.5,0,18.5,0,0,0,7/22/13
HOU,2013,95,76,85.5,0,20.5,0,0,0,7/23/13
HOU,2013,96,75,85.5,0,20.5,0,0,0,7/24/13
HOU,2013,97,76,86.5,0,21.5,0,0,0,7/25/13
HOU,2013,97,75,86,0,21,0,0,0,7/26/13
HOU,2013,95,78,86.5,0,21.5,0.26,0,0,7/27/13
HOU,2013,94,78,86,0,21,0.03,0,0,7/28/13
HOU,2013,96,75,85.5,0,20.5,0,0,0,7/29/13
HOU,2013,96,75,85.5,0,20.5,0,0,0,7/30/13
HOU,2013,98,74,86,0,21,0,0,0,7/31/13
HOU,2013,99,75,87,0,22,0,0,0,8/1/13
HOU,2013,96,77,86.5,0,21.5,0,0,0,8/2/13
HOU,2013,97,76,86.5,0,21.5,0,0,0,8/3/13
HOU,2013,96,78,87,0,22,1.00E-04,0,0,8/4/13
HOU,2013,100,76,88,0,23,0,0,0,8/5/13
HOU,2013,99,75,87,0,22,0,0,0,8/6/13
HOU,2013,100,77,88.5,0,23.5,0,0,0,8/7/13
HOU,2013,97,74,85.5,0,20.5,0,0,0,8/8/13
HOU,2013,98,75,86.5,0,21.5,0,0,0,8/9/13
HOU,2013,93,76,84.5,0,19.5,0.15,0,0,8/10/13
HOU,2013,93,78,85.5,0,20.5,1.00E-04,0,0,8/11/13
HOU,2013,95,77,86,0,21,0,0,0,8/12/13
HOU,2013,99,78,88.5,0,23.5,0,0,0,8/13/13
HOU,2013,99,74,86.5,0,21.5,0.47,0,0,8/14/13
HOU,2013,89,76,82.5,0,17.5,0.16,0,0,8/15/13
HOU,2013,95,72,83.5,0,18.5,0.52,0,0,8/16/13
HOU,2013,93,73,83,0,18,0,0,0,8/17/13
HOU,2013,91,72,81.5,0,16.5,0,0,0,8/18/13
HOU,2013,92,73,82.5,0,17.5,0,0,0,8/19/13
HOU,2013,87,75,81,0,16,0,0,0,8/20/13
HOU,2013,94,75,84.5,0,19.5,0,0,0,8/21/13
HOU,2013,94,78,86,0,21,0,0,0,8/22/13
HOU,2013,96,77,86.5,0,21.5,0,0,0,8/23/13
HOU,2013,95,79,87,0,22,0,0,0,8/24/13
HOU,2013,85,77,81,0,16,0.11,0,0,8/25/13
HOU,2013,84,76,80,0,15,0.06,0,0,8/26/13
HOU,2013,92,75,83.5,0,18.5,0,0,0,8/27/13
HOU,2013,96,74,85,0,20,0,0,0,8/28/13
HOU,2013,98,76,87,0,22,0,0,0,8/29/13
HOU,2013,95,78,86.5,0,21.5,0,0,0,8/30/13
HOU,2013,95,75,85,0,20,0,0,0,8/31/13
HOU,2013,96,74,85,0,20,0,0,0,9/1/13
HOU,2013,97,76,86.5,0,21.5,0.64,0,0,9/2/13
HOU,2013,96,76,86,0,21,0,0,0,9/3/13
HOU,2013,92,77,84.5,0,19.5,0,0,0,9/4/13
HOU,2013,94,78,86,0,21,0,0,0,9/5/13
HOU,2013,92,78,85,0,20,1.00E-04,0,0,9/6/13
HOU,2013,91,76,83.5,0,18.5,0.36,0,0,9/7/13
HOU,2013,90,76,83,0,18,0.01,0,0,9/8/13
HOU,2013,91,76,83.5,0,18.5,0.02,0,0,9/9/13
HOU,2013,90,75,82.5,0,17.5,0.32,0,0,9/10/13
HOU,2013,91,76,83.5,0,18.5,0,0,0,9/11/13
HOU,2013,93,77,85,0,20,0,0,0,9/12/13
HOU,2013,95,76,85.5,0,20.5,0,0,0,9/13/13
HOU,2013,93,76,84.5,0,19.5,0,0,0,9/14/13
HOU,2013,92,76,84,0,19,0,0,0,9/15/13
HOU,2013,93,79,86,0,21,0,0,0,9/16/13
HOU,2013,94,77,85.5,0,20.5,0,0,0,9/17/13
HOU,2013,92,77,84.5,0,19.5,0,0,0,9/18/13
HOU,2013,90,78,84,0,19,0.61,0,0,9/19/13
HOU,2013,86,74,80,0,15,1.69,0,0,9/20/13
HOU,2013,79,72,75.5,0,10.5,1.39,0,0,9/21/13
HOU,2013,85,67,76,0,11,0,0,0,9/22/13
HOU,2013,88,70,79,0,14,0,0,0,9/23/13
HOU,2013,94,76,85,0,20,1.00E-04,0,0,9/24/13
HOU,2013,95,69,82,0,17,0,0,0,9/25/13
HOU,2013,91,69,80,0,15,0,0,0,9/26/13
HOU,2013,87,74,80.5,0,15.5,0,0,0,9/27/13
HOU,2013,88,76,82,0,17,0.53,0,,9/28/13
HOU,2013,84,77,80.5,0,15.5,0.38,0,,9/29/13
HOU,2013,86,75,80.5,0,15.5,0,0,,9/30/13
HOU,2013,86,75,80.5,0,15.5,1.00E-04,0,0,10/1/13
HOU,2013,86,75,80.5,0,15.5,1.31,0,0,10/2/13
HOU,2013,88,74,81,0,16,0.39,0,0,10/3/13
HOU,2013,89,71,80,0,15,0,0,0,10/4/13
HOU,2013,93,68,80.5,0,15.5,0,0,0,10/5/13
HOU,2013,80,59,69.5,0,4.5,0.03,0,0,10/6/13
HOU,2013,81,57,69,0,4,0,0,0,10/7/13
HOU,2013,81,56,68.5,0,3.5,0,0,0,10/8/13
HOU,2013,82,60,71,0,6,0,0,0,10/9/13
HOU,2013,86,64,75,0,10,0,0,0,10/10/13
HOU,2013,87,68,77.5,0,12.5,0,0,0,10/11/13
HOU,2013,89,71,80,0,15,2.16,0,0,10/12/13
HOU,2013,77,72,74.5,0,9.5,0.14,0,0,10/13/13
HOU,2013,85,71,78,0,13,0,0,0,10/14/13
HOU,2013,86,71,78.5,0,13.5,1.00E-04,0,0,10/15/13
HOU,2013,78,64,71,0,6,0.01,0,0,10/16/13
HOU,2013,78,62,70,0,5,1.00E-04,0,0,10/17/13
HOU,2013,73,61,67,0,2,0.44,0,0,10/18/13
HOU,2013,72,55,63.5,1.5,0,0.2,0,0,10/19/13
